,tweet_id,date,time,lang,country_code
1440,1344873405959573505,2021-01-01,05:09:41,en,
1442,1344873407159160832,2021-01-01,05:09:41,en,
1443,1344873408828497920,2021-01-01,05:09:41,en,
1446,1344873411667869699,2021-01-01,05:09:42,en,
1449,1344873412842323970,2021-01-01,05:09:42,en,
1,1344871398116876288,2021-01-01,05:01:42,es,
2,1344871399408721921,2021-01-01,05:01:42,es,
16,1344871421877616642,2021-01-01,05:01:48,es,
37,1344871438491078663,2021-01-01,05:01:52,es,
41,1344871443834793988,2021-01-01,05:01:53,es,
45,1344871450742808577,2021-01-01,05:01:55,es,
61,1344871462692384768,2021-01-01,05:01:57,es,US
66,1344871466685358080,2021-01-01,05:01:58,es,
71,1344871467847073792,2021-01-01,05:01:59,es,
79,1344871473345941505,2021-01-01,05:02:00,es,
82,1344871475187220480,2021-01-01,05:02:00,es,
89,1344871480555802625,2021-01-01,05:02:02,es,
112,1344871507412062208,2021-01-01,05:02:08,es,
114,1344871507823046656,2021-01-01,05:02:08,es,
139,1344871544858824704,2021-01-01,05:02:17,es,
142,1344871551179452417,2021-01-01,05:02:18,es,
160,1344871575913332736,2021-01-01,05:02:24,es,
174,1344871591377731584,2021-01-01,05:02:28,es,
179,1344871598029987840,2021-01-01,05:02:30,es,
193,1344871609874657280,2021-01-01,05:02:32,es,
206,1344871621853646848,2021-01-01,05:02:35,es,
210,1344871627708911616,2021-01-01,05:02:37,es,
218,1344871640174374913,2021-01-01,05:02:40,es,
221,1344871641814282240,2021-01-01,05:02:40,es,
226,1344871650102292487,2021-01-01,05:02:42,es,
230,1344871652576911360,2021-01-01,05:02:43,es,
232,1344871654430810113,2021-01-01,05:02:43,es,
237,1344871660604813312,2021-01-01,05:02:45,es,
243,1344871677310750728,2021-01-01,05:02:49,es,
246,1344871680511004673,2021-01-01,05:02:49,es,
257,1344871701448949760,2021-01-01,05:02:54,es,
261,1344871709732728832,2021-01-01,05:02:56,es,
267,1344871719312437248,2021-01-01,05:02:59,es,
273,1344871724916072448,2021-01-01,05:03:00,es,
281,1344871738086068224,2021-01-01,05:03:03,es,
283,1344871739134595073,2021-01-01,05:03:03,es,
300,1344871757879115779,2021-01-01,05:03:08,es,
311,1344871769140834304,2021-01-01,05:03:10,es,
316,1344871777995001856,2021-01-01,05:03:13,es,
317,1344871779576074241,2021-01-01,05:03:13,es,
326,1344871793337765888,2021-01-01,05:03:16,es,
343,1344871811973083144,2021-01-01,05:03:21,es,
359,1344871826476953601,2021-01-01,05:03:24,es,
378,1344871843761692674,2021-01-01,05:03:28,es,
383,1344871849230966785,2021-01-01,05:03:30,es,
417,1344871903123689472,2021-01-01,05:03:42,es,
418,1344871905581522944,2021-01-01,05:03:43,es,
424,1344871913168850945,2021-01-01,05:03:45,es,
428,1344871917807947777,2021-01-01,05:03:46,es,
434,1344871924653027328,2021-01-01,05:03:48,es,
437,1344871933435916288,2021-01-01,05:03:50,es,
443,1344871940293582848,2021-01-01,05:03:51,es,CO
464,1344871965996285953,2021-01-01,05:03:57,es,
472,1344871976750383105,2021-01-01,05:04:00,es,
478,1344871981397790720,2021-01-01,05:04:01,es,
482,1344871985583685632,2021-01-01,05:04:02,es,
496,1344872001220059136,2021-01-01,05:04:06,es,
508,1344872013068972032,2021-01-01,05:04:09,es,
511,1344872015426064385,2021-01-01,05:04:09,es,
515,1344872016986271745,2021-01-01,05:04:10,es,
518,1344872018584379394,2021-01-01,05:04:10,es,
522,1344872029930082304,2021-01-01,05:04:13,es,
525,1344872041825103875,2021-01-01,05:04:15,es,
554,1344872079066324992,2021-01-01,05:04:24,es,
566,1344872097722617864,2021-01-01,05:04:29,es,
580,1344872119809830914,2021-01-01,05:04:34,es,
582,1344872122070532096,2021-01-01,05:04:35,es,
587,1344872125916712960,2021-01-01,05:04:35,es,
599,1344872146405888009,2021-01-01,05:04:40,es,
618,1344872171596902402,2021-01-01,05:04:46,es,
623,1344872189397508096,2021-01-01,05:04:51,es,
627,1344872197026959361,2021-01-01,05:04:52,es,
640,1344872221416820736,2021-01-01,05:04:58,es,AR
649,1344872229763428356,2021-01-01,05:05:00,es,
663,1344872244460331008,2021-01-01,05:05:04,es,
675,1344872258867769345,2021-01-01,05:05:07,es,
676,1344872260952350720,2021-01-01,05:05:08,es,
683,1344872270100107268,2021-01-01,05:05:10,es,
687,1344872278102736896,2021-01-01,05:05:12,es,
695,1344872292975747073,2021-01-01,05:05:15,es,
715,1344872323283902464,2021-01-01,05:05:23,es,
717,1344872324915408896,2021-01-01,05:05:23,es,
722,1344872336923750401,2021-01-01,05:05:26,es,
723,1344872339624894466,2021-01-01,05:05:26,es,
725,1344872341118083072,2021-01-01,05:05:27,es,
726,1344872342812581890,2021-01-01,05:05:27,es,
731,1344872353080233984,2021-01-01,05:05:30,es,
732,1344872355475165185,2021-01-01,05:05:30,es,
733,1344872356825731073,2021-01-01,05:05:31,es,
745,1344872378791309313,2021-01-01,05:05:36,es,
758,1344872396700987392,2021-01-01,05:05:40,es,
768,1344872416292515843,2021-01-01,05:05:45,es,
785,1344872449981243398,2021-01-01,05:05:53,es,
799,1344872478242312194,2021-01-01,05:05:59,es,
803,1344872486261968897,2021-01-01,05:06:01,es,
806,1344872490351218688,2021-01-01,05:06:02,es,
809,1344872495925620742,2021-01-01,05:06:04,es,
817,1344872501235634177,2021-01-01,05:06:05,es,
830,1344872519749218305,2021-01-01,05:06:09,es,
837,1344872530658680832,2021-01-01,05:06:12,es,
840,1344872531996635137,2021-01-01,05:06:12,es,
844,1344872538669805571,2021-01-01,05:06:14,es,
849,1344872541706399745,2021-01-01,05:06:15,es,
859,1344872556520681474,2021-01-01,05:06:18,es,
868,1344872567660679168,2021-01-01,05:06:21,es,
870,1344872571884466177,2021-01-01,05:06:22,es,
876,1344872578171740162,2021-01-01,05:06:23,es,
878,1344872578415005697,2021-01-01,05:06:23,es,
890,1344872602175754240,2021-01-01,05:06:29,es,
897,1344872616968990720,2021-01-01,05:06:33,es,
900,1344872617455591424,2021-01-01,05:06:33,es,
906,1344872623445069824,2021-01-01,05:06:34,es,
907,1344872626167181314,2021-01-01,05:06:35,es,
910,1344872632970317824,2021-01-01,05:06:36,es,
927,1344872657762672641,2021-01-01,05:06:42,es,
945,1344872684480565248,2021-01-01,05:06:49,es,
947,1344872684765773825,2021-01-01,05:06:49,es,
953,1344872687781507073,2021-01-01,05:06:49,es,
963,1344872699148054534,2021-01-01,05:06:52,es,
972,1344872710841708544,2021-01-01,05:06:55,es,
978,1344872718269870081,2021-01-01,05:06:57,es,
980,1344872723747627013,2021-01-01,05:06:58,es,
981,1344872729548361728,2021-01-01,05:06:59,es,
983,1344872730865373185,2021-01-01,05:07:00,es,
984,1344872730919895042,2021-01-01,05:07:00,es,
987,1344872739384021004,2021-01-01,05:07:02,es,
1002,1344872747671965697,2021-01-01,05:07:04,es,
1023,1344872777363431426,2021-01-01,05:07:11,es,
1036,1344872788939730945,2021-01-01,05:07:14,es,
1039,1344872791414214657,2021-01-01,05:07:14,es,
1045,1344872800117469185,2021-01-01,05:07:16,es,
1053,1344872813212143618,2021-01-01,05:07:19,es,
1063,1344872829909659648,2021-01-01,05:07:23,es,
1086,1344872877615677441,2021-01-01,05:07:35,es,
1104,1344872904127873025,2021-01-01,05:07:41,es,
1108,1344872905553944576,2021-01-01,05:07:41,es,
1114,1344872919730688000,2021-01-01,05:07:45,es,
1118,1344872924264730631,2021-01-01,05:07:46,es,
1119,1344872924436639744,2021-01-01,05:07:46,es,
1141,1344872967797436417,2021-01-01,05:07:56,es,
1144,1344872974856445952,2021-01-01,05:07:58,es,
1152,1344872986898272256,2021-01-01,05:08:01,es,
1165,1344873006628278277,2021-01-01,05:08:05,es,
1167,1344873010914861059,2021-01-01,05:08:06,es,
1171,1344873015406948355,2021-01-01,05:08:08,es,
1179,1344873028673482752,2021-01-01,05:08:11,es,
1188,1344873044884525061,2021-01-01,05:08:15,es,
1189,1344873045199089666,2021-01-01,05:08:15,es,
1200,1344873058172088320,2021-01-01,05:08:18,es,
1211,1344873071224758272,2021-01-01,05:08:21,es,
1238,1344873112412811265,2021-01-01,05:08:31,es,PA
1253,1344873126119821312,2021-01-01,05:08:34,es,
1257,1344873135741554691,2021-01-01,05:08:36,es,
1273,1344873154116808705,2021-01-01,05:08:41,es,
1284,1344873171581808641,2021-01-01,05:08:45,es,
1287,1344873175050498048,2021-01-01,05:08:46,es,
1289,1344873183103614976,2021-01-01,05:08:48,es,
1290,1344873184491925505,2021-01-01,05:08:48,es,
1302,1344873204414885888,2021-01-01,05:08:53,es,
1317,1344873226313359362,2021-01-01,05:08:58,es,
1329,1344873246253068289,2021-01-01,05:09:03,es,
1335,1344873251164471300,2021-01-01,05:09:04,es,
1336,1344873251533705216,2021-01-01,05:09:04,es,
1341,1344873259746136068,2021-01-01,05:09:06,es,
1372,1344873320106389504,2021-01-01,05:09:20,es,
1379,1344873328180416514,2021-01-01,05:09:22,es,
1388,1344873339119153152,2021-01-01,05:09:25,es,
1390,1344873340222251008,2021-01-01,05:09:25,es,
1411,1344873358404542466,2021-01-01,05:09:29,es,
1435,1344873397738729472,2021-01-01,05:09:39,es,
1444,1344873408866234368,2021-01-01,05:09:41,es,
1455,1344873420543160320,2021-01-01,05:09:44,es,
1478,1344873463161479169,2021-01-01,05:09:54,es,
1494,1344873485781200896,2021-01-01,05:10:00,es,
1498,1344873485861007360,2021-01-01,05:10:00,es,
1500,1344873485882056711,2021-01-01,05:10:00,es,
1507,1344873497185677312,2021-01-01,05:10:02,es,
1511,1344873498926313472,2021-01-01,05:10:03,es,
1513,1344873499253485569,2021-01-01,05:10:03,es,
1515,1344873501178662913,2021-01-01,05:10:03,es,
1521,1344873509521125379,2021-01-01,05:10:05,es,
1542,1344873538189189120,2021-01-01,05:10:12,es,
1543,1344873539321688064,2021-01-01,05:10:12,es,
1546,1344873541452251136,2021-01-01,05:10:13,es,
1553,1344873551975903232,2021-01-01,05:10:15,es,
1563,1344873565020069890,2021-01-01,05:10:19,es,
1580,1344873584209104902,2021-01-01,05:10:23,es,
1588,1344873594220912640,2021-01-01,05:10:26,es,
1591,1344873595416309765,2021-01-01,05:10:26,es,
1599,1344873604224315392,2021-01-01,05:10:28,es,
1609,1344873623702667264,2021-01-01,05:10:33,es,
1614,1344873625405554689,2021-01-01,05:10:33,es,
1651,1344873714194677763,2021-01-01,05:10:54,es,
1658,1344873721710981120,2021-01-01,05:10:56,es,
1665,1344873726521856000,2021-01-01,05:10:57,es,
1666,1344873728480600065,2021-01-01,05:10:58,es,
1673,1344873742627790849,2021-01-01,05:11:01,es,
1675,1344873743974219778,2021-01-01,05:11:01,es,
1697,1344873769773518850,2021-01-01,05:11:07,es,CL
1702,1344873775293227008,2021-01-01,05:11:09,es,
1707,1344873785263087619,2021-01-01,05:11:11,es,
1726,1344873811301330944,2021-01-01,05:11:17,es,
1733,1344873820335845376,2021-01-01,05:11:19,es,
1754,1344873848274092039,2021-01-01,05:11:26,es,
1756,1344873852204163073,2021-01-01,05:11:27,es,
1779,1344873887822090241,2021-01-01,05:11:36,es,
1784,1344873890015813632,2021-01-01,05:11:36,es,
1789,1344873898102419456,2021-01-01,05:11:38,es,
1808,1344873922941120512,2021-01-01,05:11:44,es,
1810,1344873926493675520,2021-01-01,05:11:45,es,
1828,1344873968898093057,2021-01-01,05:11:55,es,
1845,1344873989068500992,2021-01-01,05:12:00,es,
1857,1344874004134453250,2021-01-01,05:12:03,es,
1861,1344874016838979585,2021-01-01,05:12:06,es,
1873,1344874037521117185,2021-01-01,05:12:11,es,
1880,1344874049453895680,2021-01-01,05:12:14,es,
1881,1344874049625845760,2021-01-01,05:12:14,es,
1885,1344874059776073728,2021-01-01,05:12:17,es,
1886,1344874060799475712,2021-01-01,05:12:17,es,
1891,1344874063202832386,2021-01-01,05:12:17,es,
1896,1344874065488728064,2021-01-01,05:12:18,es,
1897,1344874066394697729,2021-01-01,05:12:18,es,
1900,1344874075492147201,2021-01-01,05:12:20,es,
1915,1344874099026358273,2021-01-01,05:12:26,es,
1953,1344874167284473856,2021-01-01,05:12:42,es,CL
1962,1344874182564335617,2021-01-01,05:12:46,es,
1979,1344874204487888898,2021-01-01,05:12:51,es,
1986,1344874216928247808,2021-01-01,05:12:54,es,
2005,1344874251212492800,2021-01-01,05:13:02,es,
2006,1344874252634353668,2021-01-01,05:13:03,es,
2031,1344874285110849539,2021-01-01,05:13:10,es,
2038,1344874300155842560,2021-01-01,05:13:14,es,
2044,1344874305205776384,2021-01-01,05:13:15,es,
2056,1344874314961719296,2021-01-01,05:13:17,es,
2073,1344874344145707009,2021-01-01,05:13:24,es,
2080,1344874357181607937,2021-01-01,05:13:27,es,
2084,1344874366367109121,2021-01-01,05:13:30,es,
2091,1344874374046703617,2021-01-01,05:13:31,es,
2139,1344874453071777794,2021-01-01,05:13:50,es,
2144,1344874459467972609,2021-01-01,05:13:52,es,
2159,1344874481572061185,2021-01-01,05:13:57,es,
2161,1344874482943590400,2021-01-01,05:13:57,es,
2186,1344874520419700738,2021-01-01,05:14:06,es,
2191,1344874527554203649,2021-01-01,05:14:08,es,
2205,1344874557279260672,2021-01-01,05:14:15,es,
2211,1344874564749291525,2021-01-01,05:14:17,es,
2215,1344874575402848264,2021-01-01,05:14:19,es,
2240,1344874623465304067,2021-01-01,05:14:31,es,
2243,1344874625809981440,2021-01-01,05:14:32,es,
2248,1344874627819053057,2021-01-01,05:14:32,es,
2250,1344874629337391104,2021-01-01,05:14:32,es,
2260,1344874649193213955,2021-01-01,05:14:37,es,
2261,1344874651722379264,2021-01-01,05:14:38,es,AR
2262,1344874653131493379,2021-01-01,05:14:38,es,
2273,1344874677253136384,2021-01-01,05:14:44,es,
2296,1344874705086525440,2021-01-01,05:14:50,es,
2329,1344874744118706178,2021-01-01,05:15:00,es,
2330,1344874744143872003,2021-01-01,05:15:00,es,
2346,1344874757217525760,2021-01-01,05:15:03,es,
2352,1344874760497287168,2021-01-01,05:15:04,es,
2355,1344874762707808258,2021-01-01,05:15:04,es,
2356,1344874763060195328,2021-01-01,05:15:04,es,
2361,1344874769145950216,2021-01-01,05:15:06,es,
2372,1344874775248850946,2021-01-01,05:15:07,es,
2379,1344874786602819586,2021-01-01,05:15:10,es,
2380,1344874786745417728,2021-01-01,05:15:10,es,
2394,1344874794651684864,2021-01-01,05:15:12,es,
2395,1344874795301707777,2021-01-01,05:15:12,es,
2396,1344874796618813442,2021-01-01,05:15:12,es,
2410,1344874814302003200,2021-01-01,05:15:16,es,
2417,1344874821390397449,2021-01-01,05:15:18,es,
2446,1344874862477623298,2021-01-01,05:15:28,es,
2457,1344874885722624001,2021-01-01,05:15:33,es,
2471,1344874907151331329,2021-01-01,05:15:39,es,
2472,1344874907797221378,2021-01-01,05:15:39,es,
2477,1344874917498658816,2021-01-01,05:15:41,es,MX
2482,1344874926981992449,2021-01-01,05:15:43,es,MX
2484,1344874928819085312,2021-01-01,05:15:44,es,
2487,1344874935639035904,2021-01-01,05:15:45,es,
2509,1344874975837237248,2021-01-01,05:15:55,es,CO
2533,1344875005771800576,2021-01-01,05:16:02,es,
2542,1344875025715912706,2021-01-01,05:16:07,es,
2545,1344875030325452800,2021-01-01,05:16:08,es,
2554,1344875038898606080,2021-01-01,05:16:10,es,
2564,1344875053859663876,2021-01-01,05:16:14,es,
2568,1344875058695720961,2021-01-01,05:16:15,es,
2569,1344875059828183041,2021-01-01,05:16:15,es,
2571,1344875060448940038,2021-01-01,05:16:15,es,
2594,1344875093084827648,2021-01-01,05:16:23,es,EC
2615,1344875124605022209,2021-01-01,05:16:30,es,
2630,1344875145647763456,2021-01-01,05:16:35,es,
2644,1344875174076833793,2021-01-01,05:16:42,es,
2645,1344875176488435712,2021-01-01,05:16:43,es,
2652,1344875190048747520,2021-01-01,05:16:46,es,
2654,1344875192447885314,2021-01-01,05:16:47,es,
2661,1344875206863675392,2021-01-01,05:16:50,es,
2682,1344875227411599363,2021-01-01,05:16:55,es,
2691,1344875235515002880,2021-01-01,05:16:57,es,
2711,1344875275704807429,2021-01-01,05:17:06,es,
2713,1344875276514324480,2021-01-01,05:17:07,es,
2716,1344875279664246786,2021-01-01,05:17:07,es,
2726,1344875290867228672,2021-01-01,05:17:10,es,
2743,1344875321561116679,2021-01-01,05:17:17,es,
2762,1344875348018802688,2021-01-01,05:17:24,es,
2765,1344875348442427394,2021-01-01,05:17:24,es,
2772,1344875356289986564,2021-01-01,05:17:26,es,
2773,1344875359125331969,2021-01-01,05:17:26,es,
2775,1344875362157780992,2021-01-01,05:17:27,es,
2793,1344875385738194944,2021-01-01,05:17:33,es,
2801,1344875405262659584,2021-01-01,05:17:37,es,
2804,1344875413017944064,2021-01-01,05:17:39,es,
2808,1344875421091958784,2021-01-01,05:17:41,es,
2810,1344875424040570886,2021-01-01,05:17:42,es,
2814,1344875429342097408,2021-01-01,05:17:43,es,
2815,1344875430407450628,2021-01-01,05:17:43,es,
2822,1344875447981547521,2021-01-01,05:17:48,es,
2823,1344875448145244160,2021-01-01,05:17:48,es,
2839,1344875475538210830,2021-01-01,05:17:54,es,
2846,1344875483708731392,2021-01-01,05:17:56,es,
2849,1344875487454228480,2021-01-01,05:17:57,es,
2854,1344875503015124993,2021-01-01,05:18:01,es,
2856,1344875504109842432,2021-01-01,05:18:01,es,
2863,1344875512842301441,2021-01-01,05:18:03,es,
2878,1344875532492668930,2021-01-01,05:18:08,es,
2885,1344875542257008641,2021-01-01,05:18:10,es,
2897,1344875566831382530,2021-01-01,05:18:16,es,
2899,1344875568580472832,2021-01-01,05:18:16,es,
2908,1344875585286320129,2021-01-01,05:18:20,es,
2910,1344875585911345152,2021-01-01,05:18:20,es,
2925,1344875606798987267,2021-01-01,05:18:25,es,
2955,1344875658191790080,2021-01-01,05:18:38,es,
2956,1344875659500400640,2021-01-01,05:18:38,es,
2964,1344875666647486464,2021-01-01,05:18:40,es,
2966,1344875667620560896,2021-01-01,05:18:40,es,
2967,1344875667859644421,2021-01-01,05:18:40,es,
2974,1344875676390871040,2021-01-01,05:18:42,es,
2989,1344875712474447872,2021-01-01,05:18:51,es,CO
2991,1344875712902262784,2021-01-01,05:18:51,es,
2993,1344875713569161216,2021-01-01,05:18:51,es,
3011,1344875731441037312,2021-01-01,05:18:55,es,
3015,1344875734968504321,2021-01-01,05:18:56,es,
3018,1344875739141824513,2021-01-01,05:18:57,es,
3025,1344875750701330434,2021-01-01,05:19:00,es,
3026,1344875750717964289,2021-01-01,05:19:00,es,
3039,1344875770238402562,2021-01-01,05:19:04,es,
3046,1344875782171226114,2021-01-01,05:19:07,es,
3050,1344875789028794368,2021-01-01,05:19:09,es,
3051,1344875790693908484,2021-01-01,05:19:09,es,
3052,1344875792170246145,2021-01-01,05:19:10,es,
3066,1344875828631449604,2021-01-01,05:19:18,es,
3071,1344875837024301057,2021-01-01,05:19:20,es,
3085,1344875858448695298,2021-01-01,05:19:25,es,
3094,1344875867353202690,2021-01-01,05:19:28,es,
3109,1344875894817628161,2021-01-01,05:19:34,es,
3113,1344875897665376264,2021-01-01,05:19:35,es,
3119,1344875902908428288,2021-01-01,05:19:36,es,CO
3123,1344875906561667072,2021-01-01,05:19:37,es,
3126,1344875907371171841,2021-01-01,05:19:37,es,
3131,1344875910831472641,2021-01-01,05:19:38,es,
3135,1344875916258906113,2021-01-01,05:19:39,es,
3151,1344875947443552257,2021-01-01,05:19:47,es,
3154,1344875950618587138,2021-01-01,05:19:47,es,
3156,1344875953776947200,2021-01-01,05:19:48,es,
3158,1344875954208993280,2021-01-01,05:19:48,es,
3160,1344875956738150405,2021-01-01,05:19:49,es,
3162,1344875963969056768,2021-01-01,05:19:51,es,
3168,1344875975121776640,2021-01-01,05:19:53,es,
3171,1344875978443673603,2021-01-01,05:19:54,es,
3173,1344875983615229952,2021-01-01,05:19:55,es,
3174,1344875983984349185,2021-01-01,05:19:55,es,
3179,1344875990472921090,2021-01-01,05:19:57,es,
3183,1344875993165668352,2021-01-01,05:19:58,es,PY
3187,1344875996361715714,2021-01-01,05:19:58,es,
3189,1344875998744113152,2021-01-01,05:19:59,es,
3190,1344875999427784705,2021-01-01,05:19:59,es,
3191,1344876000904163330,2021-01-01,05:19:59,es,
3194,1344876002334294016,2021-01-01,05:20:00,es,
3195,1344876002347012097,2021-01-01,05:20:00,es,
3197,1344876002413924353,2021-01-01,05:20:00,es,
3203,1344876005396197377,2021-01-01,05:20:00,es,
3206,1344876010957910022,2021-01-01,05:20:02,es,
3207,1344876012946026496,2021-01-01,05:20:02,es,
3210,1344876014409830401,2021-01-01,05:20:03,es,
3211,1344876014564827139,2021-01-01,05:20:03,es,
3228,1344876030473990146,2021-01-01,05:20:06,es,
3241,1344876048643665923,2021-01-01,05:20:11,es,
3244,1344876052657676289,2021-01-01,05:20:12,es,US
3245,1344876052724776960,2021-01-01,05:20:12,es,
3246,1344876053089689600,2021-01-01,05:20:12,es,
3269,1344876100309176320,2021-01-01,05:20:23,es,
3272,1344876103807234050,2021-01-01,05:20:24,es,
3273,1344876103874306055,2021-01-01,05:20:24,es,
3275,1344876114049642497,2021-01-01,05:20:26,es,
3285,1344876128541044739,2021-01-01,05:20:30,es,
3286,1344876129090494464,2021-01-01,05:20:30,es,
3292,1344876136841551873,2021-01-01,05:20:32,es,
3294,1344876139630751744,2021-01-01,05:20:32,es,
3305,1344876148774367232,2021-01-01,05:20:35,es,
3312,1344876156705759233,2021-01-01,05:20:37,es,
3322,1344876171398406147,2021-01-01,05:20:40,es,
3330,1344876178436460546,2021-01-01,05:20:42,es,
3352,1344876213442138112,2021-01-01,05:20:50,es,
3361,1344876227253956608,2021-01-01,05:20:53,es,
3369,1344876236879888385,2021-01-01,05:20:56,es,
3378,1344876252814069761,2021-01-01,05:20:59,es,
3382,1344876262318342152,2021-01-01,05:21:02,es,
3398,1344876291464589313,2021-01-01,05:21:09,es,
3400,1344876294178222080,2021-01-01,05:21:09,es,
3404,1344876296724213763,2021-01-01,05:21:10,es,
3406,1344876300230660097,2021-01-01,05:21:11,es,
3408,1344876307411177472,2021-01-01,05:21:12,es,
3431,1344876332006715397,2021-01-01,05:21:18,es,
3438,1344876338361069570,2021-01-01,05:21:20,es,
3442,1344876344614772737,2021-01-01,05:21:21,es,
3443,1344876348762857472,2021-01-01,05:21:22,es,
3449,1344876357046710274,2021-01-01,05:21:24,es,
3462,1344876374801133570,2021-01-01,05:21:29,es,
3469,1344876387744665600,2021-01-01,05:21:32,es,
3472,1344876388868739072,2021-01-01,05:21:32,es,
3476,1344876390353571841,2021-01-01,05:21:32,es,
3479,1344876391611842560,2021-01-01,05:21:33,es,
3502,1344876422482038785,2021-01-01,05:21:40,es,
3510,1344876428815429635,2021-01-01,05:21:41,es,
3521,1344876440475545600,2021-01-01,05:21:44,es,
3524,1344876444149800961,2021-01-01,05:21:45,es,
3538,1344876467847536640,2021-01-01,05:21:51,es,
3540,1344876474483015680,2021-01-01,05:21:52,es,
3541,1344876476320124928,2021-01-01,05:21:53,es,
3545,1344876482124943363,2021-01-01,05:21:54,es,
3546,1344876487074336772,2021-01-01,05:21:55,es,
3551,1344876489972580357,2021-01-01,05:21:56,es,
3556,1344876495177715712,2021-01-01,05:21:57,es,
3571,1344876516883238912,2021-01-01,05:22:02,es,
3572,1344876518049075201,2021-01-01,05:22:03,es,
3598,1344876563972689923,2021-01-01,05:22:14,es,
3600,1344876566019534849,2021-01-01,05:22:14,es,
3616,1344876584256360448,2021-01-01,05:22:18,es,
3622,1344876599204831238,2021-01-01,05:22:22,es,
3629,1344876613348052992,2021-01-01,05:22:25,es,
3654,1344876646512402433,2021-01-01,05:22:33,es,
3668,1344876668670926848,2021-01-01,05:22:39,es,MX
3669,1344876673855086597,2021-01-01,05:22:40,es,
3671,1344876677738999808,2021-01-01,05:22:41,es,
3674,1344876679840186368,2021-01-01,05:22:41,es,
3702,1344876722030862336,2021-01-01,05:22:51,es,
3719,1344876747779571713,2021-01-01,05:22:57,es,
3742,1344876775365435395,2021-01-01,05:23:04,es,
3752,1344876795959648258,2021-01-01,05:23:09,es,
3753,1344876796899188737,2021-01-01,05:23:09,es,
3755,1344876797045972992,2021-01-01,05:23:09,es,
3756,1344876799378018304,2021-01-01,05:23:10,es,
3762,1344876805518471168,2021-01-01,05:23:11,es,
3763,1344876806684504066,2021-01-01,05:23:11,es,
3769,1344876818856349699,2021-01-01,05:23:14,es,
3782,1344876839152594944,2021-01-01,05:23:19,es,
3825,1344876909184888833,2021-01-01,05:23:36,es,
3864,1344876974251139072,2021-01-01,05:23:51,es,
3866,1344876983751086080,2021-01-01,05:23:54,es,
3877,1344877001136627712,2021-01-01,05:23:58,es,
3890,1344877016479371265,2021-01-01,05:24:01,es,
3898,1344877023412555776,2021-01-01,05:24:03,es,
3909,1344877047953428482,2021-01-01,05:24:09,es,
3958,1344877144795734016,2021-01-01,05:24:32,es,
3974,1344877171857354752,2021-01-01,05:24:39,es,AR
3979,1344877175154110466,2021-01-01,05:24:39,es,
3982,1344877178526322691,2021-01-01,05:24:40,es,
3989,1344877190639452161,2021-01-01,05:24:43,es,
4001,1344877213347414018,2021-01-01,05:24:48,es,
4005,1344877217889673217,2021-01-01,05:24:50,es,
4034,1344877260680130562,2021-01-01,05:25:00,es,
4050,1344877275611848711,2021-01-01,05:25:03,es,
4060,1344877290380025857,2021-01-01,05:25:07,es,
4061,1344877295593517059,2021-01-01,05:25:08,es,
4072,1344877314962718721,2021-01-01,05:25:13,es,
4074,1344877315994607617,2021-01-01,05:25:13,es,
4075,1344877316053364736,2021-01-01,05:25:13,es,
4114,1344877395744968704,2021-01-01,05:25:32,es,
4119,1344877399155073025,2021-01-01,05:25:33,es,
4146,1344877442062716928,2021-01-01,05:25:43,es,
4151,1344877453626503170,2021-01-01,05:25:46,es,
4156,1344877458768748547,2021-01-01,05:25:47,es,
4163,1344877480864317441,2021-01-01,05:25:52,es,
4166,1344877491652087809,2021-01-01,05:25:55,es,
4169,1344877494822866946,2021-01-01,05:25:56,es,
4170,1344877495284363264,2021-01-01,05:25:56,es,
4171,1344877495531819008,2021-01-01,05:25:56,es,
4181,1344877512631988224,2021-01-01,05:26:00,es,
4182,1344877514540404736,2021-01-01,05:26:00,es,
4183,1344877514641039362,2021-01-01,05:26:00,es,
4191,1344877521867853824,2021-01-01,05:26:02,es,
4218,1344877575550730241,2021-01-01,05:26:15,es,
4231,1344877593741451264,2021-01-01,05:26:19,es,
4232,1344877594018263040,2021-01-01,05:26:19,es,
4239,1344877595855351810,2021-01-01,05:26:20,es,CO
4242,1344877599248375809,2021-01-01,05:26:20,es,
4248,1344877624947068929,2021-01-01,05:26:27,es,
4250,1344877628667408384,2021-01-01,05:26:27,es,
4255,1344877641833328641,2021-01-01,05:26:31,es,
4258,1344877645838823424,2021-01-01,05:26:32,es,
4262,1344877650561683458,2021-01-01,05:26:33,es,
4276,1344877688394305536,2021-01-01,05:26:42,es,
4291,1344877704928235520,2021-01-01,05:26:46,es,
4306,1344877731050364929,2021-01-01,05:26:52,es,
4322,1344877757671616538,2021-01-01,05:26:58,es,
4329,1344877766248902656,2021-01-01,05:27:00,es,
4334,1344877774767493121,2021-01-01,05:27:02,es,
4340,1344877779607810051,2021-01-01,05:27:03,es,
4345,1344877786054455297,2021-01-01,05:27:05,es,
4350,1344877792010223616,2021-01-01,05:27:06,es,
4384,1344877844669804544,2021-01-01,05:27:19,es,
4397,1344877860989841411,2021-01-01,05:27:23,es,
4402,1344877868036157440,2021-01-01,05:27:25,es,
4413,1344877897207619584,2021-01-01,05:27:31,es,
4418,1344877904753209351,2021-01-01,05:27:33,es,
4478,1344878015591968768,2021-01-01,05:28:00,es,
4490,1344878033069629440,2021-01-01,05:28:04,es,
